time      ,   ShortWave,    LongWave,     AirTemp,      RelHum,   WindSpeed,        Rain,        Snow,     AirPres
1980-03-27,     141.342,     365.081,      13.553,      80.244,       1.733,     0.00024,     0.00000, 97762.00000
1980-03-28,     122.959,     401.493,      15.247,      86.377,       3.732,     0.00200,     0.00000, 97565.10000
1980-03-29,     133.681,     383.622,      15.886,      85.094,       2.675,     0.00065,     0.00000, 97915.30000
1980-03-30,     120.306,     405.583,      16.141,      89.949,       5.622,     0.01546,     0.00000, 97259.00000
1980-03-31,     160.029,     317.352,      12.318,      78.564,       6.321,     0.01782,     0.00000, 96697.50000
1980-04-01,      97.821,     420.027,      12.466,      85.971,       5.631,     0.01316,     0.00000, 96422.20000
1980-04-02,     138.101,     340.017,      10.899,      78.905,       6.926,     0.01246,     0.00000, 96442.90000
1980-04-03,     128.123,     352.970,      10.399,      76.451,       2.320,     0.00110,     0.00000, 97603.00000
1980-04-04,     131.548,     345.797,      10.676,      78.895,       0.119,     0.00012,     0.00000, 97933.70000
1980-04-05,      91.260,     422.067,      11.870,      81.319,       2.893,     0.00259,     0.00000, 97727.40000
1980-04-06,      76.090,     458.244,      13.761,      92.067,       2.357,     0.01032,     0.00000, 97541.80000
1980-04-07,      97.609,     416.431,      13.918,      93.576,       1.518,     0.02907,     0.00000, 97392.50000
1980-04-08,     102.187,     403.454,      13.512,      95.206,       2.467,     0.05330,     0.00000, 96792.10000
1980-04-09,     121.461,     360.286,      12.518,      86.939,       1.556,     0.01049,     0.00000, 96539.90000
1980-04-10,      80.375,     437.268,      12.454,      82.575,       4.657,     0.00191,     0.00000, 96790.10000
1980-04-11,     129.463,     337.939,      11.904,      72.634,       4.298,     0.00097,     0.00000, 97545.30000
1980-04-12,     118.029,     354.010,      11.163,      76.379,       1.502,     0.00023,     0.00000, 98342.30000
1980-04-13,     122.117,     343.717,      11.265,      80.469,       0.162,     0.00027,     0.00000, 98870.90000
1980-04-14,     153.619,     281.821,      12.233,      83.510,       1.308,     0.00003,     0.00000, 98890.70000
1980-04-15,     126.049,     334.970,      12.398,      86.522,       0.617,     0.00005,     0.00000, 98960.90000
1980-04-16,     134.949,     315.446,      12.767,      84.035,       0.895,     0.00020,     0.00000, 98829.00000
1980-04-17,     146.734,     284.953,      11.937,      79.585,       2.459,     0.00000,     0.00000, 98450.70000
1980-04-18,     153.338,     265.159,      11.142,      74.990,       3.015,     0.00000,     0.00000, 98965.10000
