"lake_name","x_null","y_null","elev","area","depth","LID","region","geomorphic_type","max_depth","depth_measurement","data_quality","area_ha"
"Rotoma",1050.4404,-89.13,304.91,8938215.92,-13.5,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",893.821592
"Rotoma",1050.4404,-89.13,304.41,8849275.92,-14,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",884.927592
"Rotoma",1050.4404,-89.13,303.91,8773930.62,-14.5,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",877.393062
"Rotoma",1050.4404,-89.13,303.41,8703562.62,-15,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",870.356262
"Rotoma",1050.4404,-89.13,302.91,8640709.34,-15.5,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",864.070934
"Rotoma",1050.4404,-89.13,302.41,8580607.34,-16,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",858.060734
"Rotoma",1050.4404,-89.13,301.91,8523004.38,-16.5,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",852.300438
"Rotoma",1050.4404,-89.13,301.41,8466316.38,-17,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",846.631638
"Rotoma",1050.4404,-89.13,300.91,8410363.31,-17.5,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",841.036331
"Rotoma",1050.4404,-89.13,300.41,8354679.31,-18,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",835.467931
"Rotoma",1050.4404,-89.13,299.91,8298370.18,-18.5,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",829.837018
"Rotoma",1050.4404,-89.13,299.41,8241832.18,-19,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",824.183218
"Rotoma",1050.4404,-89.13,298.91,8184906.22,-19.5,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",818.490622
"Rotoma",1050.4404,-89.13,298.41,8127838.22,-20,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",812.783822
"Rotoma",1050.4404,-89.13,297.41,8017741.25,-21,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",801.774125
"Rotoma",1050.4404,-89.13,296.41,7914189.22,-22,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",791.418922
"Rotoma",1050.4404,-89.13,295.41,7808775.1,-23,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",780.87751
"Rotoma",1050.4404,-89.13,294.41,7708878.78,-24,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",770.887878
"Rotoma",1050.4404,-89.13,293.41,7614759.31,-25,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",761.475931
"Rotoma",1050.4404,-89.13,292.41,7520081.92,-26,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",752.008192
"Rotoma",1050.4404,-89.13,291.41,7422836.01,-27,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",742.283601
"Rotoma",1050.4404,-89.13,290.41,7324500.03,-28,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",732.450003
"Rotoma",1050.4404,-89.13,289.41,7224804.99,-29,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",722.480499
"Rotoma",1050.4404,-89.13,288.41,7124768.04,-30,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",712.476804
"Rotoma",1050.4404,-89.13,287.41,7026464.29,-31,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",702.646429
"Rotoma",1050.4404,-89.13,286.41,6930039.58,-32,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",693.003958
"Rotoma",1050.4404,-89.13,285.41,6834857.75,-33,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",683.485775
"Rotoma",1050.4404,-89.13,284.41,6735496.29,-34,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",673.549629
"Rotoma",1050.4404,-89.13,283.41,6628771.84,-35,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",662.877184
"Rotoma",1050.4404,-89.13,282.41,6520911.38,-36,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",652.091138
"Rotoma",1050.4404,-89.13,281.41,6403703.37,-37,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",640.370337
"Rotoma",1050.4404,-89.13,280.41,6286159.85,-38,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",628.615985
"Rotoma",1050.4404,-89.13,279.41,6162188.93,-39,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",616.218893
"Rotoma",1050.4404,-89.13,278.41,6030985.98,-40,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",603.098598
"Rotoma",1050.4404,-89.13,277.41,5897221.61,-41,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",589.722161
"Rotoma",1050.4404,-89.13,276.41,5755024.18,-42,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",575.502418
"Rotoma",1050.4404,-89.13,275.41,5587959.94,-43,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",558.795994
"Rotoma",1050.4404,-89.13,274.41,5481005.79,-44,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",548.100579
"Rotoma",1050.4404,-89.13,273.41,5392169.04,-45,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",539.216904
"Rotoma",1050.4404,-89.13,272.41,5303043.31,-46,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",530.304331
"Rotoma",1050.4404,-89.13,271.41,5214835.75,-47,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",521.483575
"Rotoma",1050.4404,-89.13,270.41,5120870.46,-48,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",512.087046
"Rotoma",1050.4404,-89.13,269.41,5027902.05,-49,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",502.790205
"Rotoma",1050.4404,-89.13,268.41,4928073.42,-50,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",492.807342
"Rotoma",1050.4404,-89.13,266.41,4728506.72,-52,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",472.850672
"Rotoma",1050.4404,-89.13,264.41,4530060.51,-54,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",453.006051
"Rotoma",1050.4404,-89.13,262.41,4324719.08,-56,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",432.471908
"Rotoma",1050.4404,-89.13,260.41,4091467.06,-58,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",409.146706
"Rotoma",1050.4404,-89.13,258.41,3880442.64,-60,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",388.044264
"Rotoma",1050.4404,-89.13,256.41,3645824.85,-62,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",364.582485
"Rotoma",1050.4404,-89.13,254.41,3371765.54,-64,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",337.176554
"Rotoma",1050.4404,-89.13,252.41,3073358.1,-66,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",307.33581
"Rotoma",1050.4404,-89.13,250.41,2746997.79,-68,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",274.699779
"Rotoma",1050.4404,-89.13,248.41,2497110.37,-70,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",249.711037
"Rotoma",1050.4404,-89.13,246.41,2295660.64,-72,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",229.566064
"Rotoma",1050.4404,-89.13,244.41,2001622.93,-74,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",200.162293
"Rotoma",1050.4404,-89.13,242.41,1476622,-76,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",147.6622
"Rotoma",1050.4404,-89.13,240.41,1005079.53,-78,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",100.507953
"Rotoma",1050.4404,-89.13,238.41,747574.48,-80,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",74.757448
"Rotoma",1050.4404,-89.13,236.41,607306.76,-82,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",60.730676
"Rotoma",1050.4404,-89.13,234.41,477210.93,-84,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",47.721093
"Rotoma",1050.4404,-89.13,232.41,245782,-86,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",24.5782
"Rotoma",1050.4404,-89.13,230.41,27606.41,-88,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",2.760641
"Rotoma",1050.4404,-89.13,229.28,0,-89.13,"LID40102","Bay of Plenty","Volcanic",89.13,"Measured","Seasonal but Detailed",0
"Rotorua (Bay of Plenty)",8065.996,-48.15,284.88,80659960,0,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.996
"Rotorua (Bay of Plenty)",8065.996,-48.15,284.68,80659896.03,-0.2,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.989603
"Rotorua (Bay of Plenty)",8065.996,-48.15,284.48,80659819.23,-0.4,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.981923
"Rotorua (Bay of Plenty)",8065.996,-48.15,284.28,80659742.43,-0.6,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.974243
"Rotorua (Bay of Plenty)",8065.996,-48.15,284.08,80659651.04,-0.8,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.965104
"Rotorua (Bay of Plenty)",8065.996,-48.15,283.88,80659555.04,-1,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.955504
"Rotorua (Bay of Plenty)",8065.996,-48.15,283.68,80659449.47,-1.2,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.944947
"Rotorua (Bay of Plenty)",8065.996,-48.15,283.48,80659316.67,-1.4,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.931667
"Rotorua (Bay of Plenty)",8065.996,-48.15,283.28,80659183.87,-1.6,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.918387
"Rotorua (Bay of Plenty)",8065.996,-48.15,283.08,80658899.07,-1.8,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.889907
"Rotorua (Bay of Plenty)",8065.996,-48.15,282.88,80658566.27,-2,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.856627
"Rotorua (Bay of Plenty)",8065.996,-48.15,282.68,80658150.69,-2.2,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.815069
"Rotorua (Bay of Plenty)",8065.996,-48.15,282.48,80657499.49,-2.4,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.749949
"Rotorua (Bay of Plenty)",8065.996,-48.15,282.28,80656848.29,-2.6,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.684829
"Rotorua (Bay of Plenty)",8065.996,-48.15,282.08,80654771.94,-2.8,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.477194
"Rotorua (Bay of Plenty)",8065.996,-48.15,281.88,80652245.54,-3,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.224554
"Rotorua (Bay of Plenty)",8065.996,-48.15,281.68,80650375.58,-3.2,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.037558
"Rotorua (Bay of Plenty)",8065.996,-48.15,281.48,80650373.98,-3.4,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.037398
"Rotorua (Bay of Plenty)",8065.996,-48.15,281.28,80650372.38,-3.6,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.037238
"Rotorua (Bay of Plenty)",8065.996,-48.15,281.08,80650369.57,-3.8,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.036957
"Rotorua (Bay of Plenty)",8065.996,-48.15,280.88,80650366.37,-4,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.036637
"Rotorua (Bay of Plenty)",8065.996,-48.15,280.68,80650362.34,-4.2,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.036234
"Rotorua (Bay of Plenty)",8065.996,-48.15,280.48,80650355.94,-4.4,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.035594
"Rotorua (Bay of Plenty)",8065.996,-48.15,280.28,80650349.54,-4.6,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.034954
"Rotorua (Bay of Plenty)",8065.996,-48.15,280.08,80650335.84,-4.8,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.033584
"Rotorua (Bay of Plenty)",8065.996,-48.15,279.88,80650319.84,-5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8065.031984
"Rotorua (Bay of Plenty)",8065.996,-48.15,279.38,80649739.17,-5.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",8064.973917
"Rotorua (Bay of Plenty)",8065.996,-48.15,278.88,78810804.06,-6,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",7881.080406
"Rotorua (Bay of Plenty)",8065.996,-48.15,278.38,76835500.83,-6.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",7683.550083
"Rotorua (Bay of Plenty)",8065.996,-48.15,277.88,75267645.76,-7,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",7526.764576
"Rotorua (Bay of Plenty)",8065.996,-48.15,277.38,73533224.1,-7.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",7353.32241
"Rotorua (Bay of Plenty)",8065.996,-48.15,276.88,71602134.24,-8,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",7160.213424
"Rotorua (Bay of Plenty)",8065.996,-48.15,276.38,69640114.37,-8.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",6964.011437
"Rotorua (Bay of Plenty)",8065.996,-48.15,275.88,67455280.7,-9,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",6745.52807
"Rotorua (Bay of Plenty)",8065.996,-48.15,275.38,65114571.71,-9.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",6511.457171
"Rotorua (Bay of Plenty)",8065.996,-48.15,274.88,62423838.88,-10,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",6242.383888
"Rotorua (Bay of Plenty)",8065.996,-48.15,274.38,59540433.18,-10.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",5954.043318
"Rotorua (Bay of Plenty)",8065.996,-48.15,273.88,56823917.5,-11,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",5682.39175
"Rotorua (Bay of Plenty)",8065.996,-48.15,273.38,54945495.94,-11.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",5494.549594
"Rotorua (Bay of Plenty)",8065.996,-48.15,272.88,53393732.32,-12,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",5339.373232
"Rotorua (Bay of Plenty)",8065.996,-48.15,272.38,51964282.69,-12.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",5196.428269
"Rotorua (Bay of Plenty)",8065.996,-48.15,271.88,50683228.83,-13,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",5068.322883
"Rotorua (Bay of Plenty)",8065.996,-48.15,271.38,49486877.89,-13.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",4948.687789
"Rotorua (Bay of Plenty)",8065.996,-48.15,270.88,48319042.37,-14,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",4831.904237
"Rotorua (Bay of Plenty)",8065.996,-48.15,270.38,47007184.67,-14.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",4700.718467
"Rotorua (Bay of Plenty)",8065.996,-48.15,269.88,45494689.89,-15,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",4549.468989
"Rotorua (Bay of Plenty)",8065.996,-48.15,269.38,43547542.98,-15.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",4354.754298
"Rotorua (Bay of Plenty)",8065.996,-48.15,268.88,40910958.4,-16,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",4091.09584
"Rotorua (Bay of Plenty)",8065.996,-48.15,268.38,38089519.33,-16.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",3808.951933
"Rotorua (Bay of Plenty)",8065.996,-48.15,267.88,35757877.18,-17,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",3575.787718
"Rotorua (Bay of Plenty)",8065.996,-48.15,267.38,33754965.5,-17.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",3375.49655
"Rotorua (Bay of Plenty)",8065.996,-48.15,266.88,32016679.87,-18,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",3201.667987
"Rotorua (Bay of Plenty)",8065.996,-48.15,266.38,30472820.96,-18.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",3047.282096
"Rotorua (Bay of Plenty)",8065.996,-48.15,265.88,28990896.26,-19,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",2899.089626
"Rotorua (Bay of Plenty)",8065.996,-48.15,265.38,27420978.08,-19.5,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",2742.097808
"Rotorua (Bay of Plenty)",8065.996,-48.15,264.88,25402033.22,-20,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",2540.203322
"Rotorua (Bay of Plenty)",8065.996,-48.15,263.88,19939165.82,-21,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",1993.916582
"Rotorua (Bay of Plenty)",8065.996,-48.15,262.88,15615166.72,-22,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",1561.516672
"Rotorua (Bay of Plenty)",8065.996,-48.15,261.88,13097750.66,-23,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",1309.775066
"Rotorua (Bay of Plenty)",8065.996,-48.15,260.88,11210101.76,-24,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",1121.010176
"Rotorua (Bay of Plenty)",8065.996,-48.15,259.88,9167369.63,-25,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",916.736963
"Rotorua (Bay of Plenty)",8065.996,-48.15,258.88,3700873.82,-26,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",370.087382
"Rotorua (Bay of Plenty)",8065.996,-48.15,257.88,775169.47,-27,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",77.516947
"Rotorua (Bay of Plenty)",8065.996,-48.15,256.88,297785.06,-28,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",29.778506
"Rotorua (Bay of Plenty)",8065.996,-48.15,255.88,258676.74,-29,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",25.867674
"Rotorua (Bay of Plenty)",8065.996,-48.15,254.88,233841.09,-30,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",23.384109
"Rotorua (Bay of Plenty)",8065.996,-48.15,253.88,211356.16,-31,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",21.135616
"Rotorua (Bay of Plenty)",8065.996,-48.15,252.88,189976.54,-32,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",18.997654
"Rotorua (Bay of Plenty)",8065.996,-48.15,251.88,168454.82,-33,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",16.845482
"Rotorua (Bay of Plenty)",8065.996,-48.15,250.88,146315.62,-34,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",14.631562
"Rotorua (Bay of Plenty)",8065.996,-48.15,249.88,121856.32,-35,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",12.185632
"Rotorua (Bay of Plenty)",8065.996,-48.15,248.88,90945.66,-36,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",9.094566
"Rotorua (Bay of Plenty)",8065.996,-48.15,247.88,41049.28,-37,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",4.104928
"Rotorua (Bay of Plenty)",8065.996,-48.15,246.88,16705.15,-38,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",1.670515
"Rotorua (Bay of Plenty)",8065.996,-48.15,245.88,15015.36,-39,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",1.501536
"Rotorua (Bay of Plenty)",8065.996,-48.15,244.88,13739.81,-40,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",1.373981
"Rotorua (Bay of Plenty)",8065.996,-48.15,243.88,12574.66,-41,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",1.257466
"Rotorua (Bay of Plenty)",8065.996,-48.15,242.88,11439.68,-42,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",1.143968
"Rotorua (Bay of Plenty)",8065.996,-48.15,241.88,10379.39,-43,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",1.037939
"Rotorua (Bay of Plenty)",8065.996,-48.15,240.88,9225.31,-44,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",0.922531
"Rotorua (Bay of Plenty)",8065.996,-48.15,239.88,7988.26,-45,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",0.798826
"Rotorua (Bay of Plenty)",8065.996,-48.15,238.88,6570.59,-46,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",0.657059
"Rotorua (Bay of Plenty)",8065.996,-48.15,237.88,4698.05,-47,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",0.469805
"Rotorua (Bay of Plenty)",8065.996,-48.15,236.88,775.52,-48,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",0.077552
"Rotorua (Bay of Plenty)",8065.996,-48.15,236.73,0,-48.15,"LID11133","Bay of Plenty","Volcanic",45.27,"Measured","Seasonal but Detailed",0
