time      ,   ShortWave,    LongWave,     AirTemp,      RelHum,   WindSpeed,        Rain,        Snow,     AirPres
1980-05-06,      54.174,     454.575,      10.218,      83.223,       0.529,     0.00003,     0.00000, 99437.40000
1980-05-07,     118.054,     281.705,       9.989,      76.585,       2.600,     0.00002,     0.00000, 99483.80000
1980-05-08,      89.852,     354.638,      10.084,      79.641,       2.477,     0.00000,     0.00000, 99619.30000
1980-05-09,     115.948,     283.795,      10.860,      77.373,       2.664,     0.00000,     0.00000, 99394.40000
1980-05-10,     106.543,     303.036,      10.063,      84.823,       2.440,     0.00001,     0.00000, 98871.90000
1980-05-11,     109.056,     295.253,      10.653,      83.339,       1.764,     0.00000,     0.00000, 98548.60000
1980-05-12,      83.799,     358.610,       9.648,      88.119,       0.720,     0.00002,     0.00000, 98744.80000
1980-05-13,      56.306,     448.531,      12.200,      86.163,       1.935,     0.00057,     0.00000, 99099.20000
1980-05-14,      63.726,     430.402,      13.307,      91.033,       1.440,     0.00368,     0.00000, 99176.20000
1980-05-15,      35.429,     485.896,      11.552,      92.674,       1.597,     0.00400,     0.00000, 99102.20000
1980-05-16,      51.702,     450.283,      11.060,      90.826,       1.991,     0.00357,     0.00000, 98936.40000
1980-05-17,      44.615,     475.114,      11.917,      91.689,       3.963,     0.01627,     0.00000, 98222.40000
1980-05-18,      88.351,     341.574,      12.115,      83.738,       3.422,     0.02178,     0.00000, 97189.50000
1980-05-19,      86.956,     335.938,      10.295,      74.523,       4.521,     0.00001,     0.00000, 98013.50000
1980-05-20,      56.061,     430.286,      10.911,      88.479,       5.402,     0.01245,     0.00000, 97183.20000
1980-05-21,      86.424,     326.250,       8.864,      78.315,       5.570,     0.01211,     0.00000, 96694.90000
1980-05-22,      69.705,     391.874,      12.293,      81.713,       5.294,     0.00021,     0.00000, 97295.80000
1980-05-23,      40.320,     484.951,      12.452,      87.464,       3.929,     0.00001,     0.00000, 97822.10000
1980-05-24,      63.684,     405.918,      12.105,      89.080,       2.715,     0.00013,     0.00000, 97739.40000
1980-05-25,      76.034,     358.664,      10.902,      86.014,       2.095,     0.00026,     0.00000, 97647.80000
1980-05-26,      70.469,     374.972,      10.853,      79.316,       4.908,     0.00100,     0.00000, 98003.90000
1980-05-27,      99.679,     274.596,       9.893,      72.445,       5.001,     0.00000,     0.00000, 98199.20000
1980-05-28,      98.103,     276.012,       9.561,      73.752,       4.122,     0.00000,     0.00000, 98486.20000
1980-05-29,      93.611,     285.463,       8.903,      84.069,       1.769,     0.00000,     0.00000, 98792.90000
1980-05-30,      66.583,     369.145,       8.556,      89.021,       1.368,     0.00009,     0.00000, 98684.30000
1980-05-31,      53.112,     422.315,      10.592,      91.855,       0.379,     0.00470,     0.00000, 98502.50000
1980-06-01,      27.909,     494.824,      12.851,      98.091,       1.763,     0.01608,     0.00000, 97957.80000
1980-06-02,      48.922,     441.366,      12.548,      92.809,       0.191,     0.00347,     0.00000, 97768.90000
1980-06-03,       9.212,     496.966,      13.160,      98.031,       3.907,     0.03721,     0.00000, 96418.70000
1980-06-04,      62.658,     381.366,      10.624,      87.145,       3.359,     0.00802,     0.00000, 96048.80000
1980-06-05,      68.265,     358.654,      10.264,      91.213,       1.817,     0.00357,     0.00000, 96268.80000
1980-06-06,      23.857,     475.738,      10.052,      96.517,       1.502,     0.01498,     0.00000, 96225.00000
1980-06-07,      68.199,     354.780,       9.771,      87.565,       2.653,     0.00335,     0.00000, 96940.40000
1980-06-08,      79.883,     306.083,       8.131,      87.218,       2.011,     0.00028,     0.00000, 97514.30000
1980-06-09,      68.016,     343.423,       7.574,      89.425,       1.959,     0.00011,     0.00000, 97754.80000
1980-06-10,      50.145,     420.076,      10.581,      92.714,       4.694,     0.01497,     0.00000, 96852.00000
1980-06-11,      54.689,     394.954,       8.849,      82.436,       2.853,     0.01643,     0.00000, 96498.80000
1980-06-12,      75.628,     314.212,       7.329,      79.487,       3.798,     0.00112,     0.00000, 97460.80000
1980-06-13,      90.428,     259.534,       6.585,      73.111,       4.970,     0.00114,     0.00000, 97618.20000
